id,label,type
node:3b9572eb-2a2b-41ae-8947-265de75797a2,TECHNIPFMC UMBILICALS LTD,ORGANIZATION
node:81b39649-4f05-4dd6-a4cf-691680e02cbd,SPIRALING,WORK_PROCESS
node:23e478e9-9757-43a0-b13f-67559b8860e6,12/31/2018,DATE
node:56afbfb5-42ec-49d9-aec8-75ceffce866d,NM - TUL - WINCH PULLING HEAD FAILED DUE TO OVER TENSIONED,INCIDENT_TYPE
node:06018de7-8c4a-4427-97d4-ea70aa296731,"INCIDENT 726122 - NEAR MISS ALNG2 QIDONG COSCO AUG. 11, 2021 NAMEPLATE DROP DOWN FROM PLATFORM AND HIT ON WORKER'S LEFT WRIST",INCIDENT_TYPE
node:af345143-270b-43b9-8904-7efac5fa1468,GYGAZ EMPLOYEE,ORGANIZATION
node:cc5b914f-8ee6-466a-9dde-30cb6a384f4a,SUSPENDED PLATFORM UNDER DECK D,LOCATION
node:5be6faf8-a4c5-4a79-acaa-dc457c884809,ZOBSOLETE - ALNG2 COSCO YARD ZOBSOLETE - QIDONG CHINA ASIA PACIFIC,LOCATION
node:f3053413-a43a-406a-9cfb-b9872f0eb352,ARCTIC LNG 2,CLIENT
node:5d2be419-1926-4712-9e23-36c08f4beb4e,YARDS,WORK_PROCESS
node:001c6fe7-3dab-4055-a7a0-2ae6c40d0484,8/17/2021,DATE
node:40ac9578-15b2-444f-b2d7-a6a944a7353c,ALNG2 - COSCO OPERATING CENTER,OPERATING_CENTER
node:db400b99-3cf7-46cc-a80f-e8121131525c,INCIDENT 707034 - NM - ALNG2 - QINGDAO/QMW - GAS HOSE CAUGHT FIRE,INCIDENT_TYPE
node:839576d5-f303-45c6-aeb1-7bd504a38212,FITTER,ORGANIZATION
node:bc48c6fb-5a20-4e86-a980-e5895fa371b5,GAS HOSE,EQUIPMENT
node:00477aae-e28d-469b-83f3-376e9144a350,"ALNG2 COSCO YARD, QIDONG, CHINA, ASIA PACIFIC",LOCATION
node:397f2c59-2efc-48c2-8c64-9a5a20d82216,2021-02-22,DATE
node:1a8cb7c2-b48f-4b9c-abae-bce0e51e8d7c,NEAR MISS 590893 - DROPPED OBJECT SHACKLE NUT,INCIDENT_TYPE
node:386d03d2-5042-4cb5-a754-a649f5f8ee08,SHACKLE NUT,EQUIPMENT
node:e3cf9ccc-0615-41c9-ac17-ab205492567e,TUBING HEAD (THD),EQUIPMENT
node:a7b3e498-6c63-46b0-a21d-c3f3c7e2f443,GEARS MANUFACTURING,LOCATION
node:645e07df-ce9d-4bb5-8b44-7515280fe8e3,2018-06-07,DATE
node:8669b113-c22d-4720-9457-81aa98774f4b,NEAR MISS 30104 - CHEMICAL REACTION AT CHEMICAL WASTE STORAGE ROOM,INCIDENT_TYPE
node:a66c8bd3-9517-4af0-8a35-06f32ea42601,"FLEXIBRAS, ACU, BRAZIL, SOUTH AMERICA, TECHNIPFMC",LOCATION
node:4703a0d0-3433-462d-9542-1338dd2877f9,2025-07-29,DATE
node:236dfcea-cbfd-46b1-93e5-9df5c9e39202,CHEMICAL TESTING ROOM,LOCATION
node:182ffcef-a1cd-446a-97d9-bc37ba5d6c68,DISCHARGE SYSTEM,EQUIPMENT
node:199bb6a2-495d-484f-b9e4-76d7f99450cc,SEVERAL CONTAINERS WITH CHEMICAL RESIDUES,EQUIPMENT
node:df39d0e0-14ec-4443-aadd-891a199d823b,NO COLLABORATORS AT THE SITE,ORGANIZATION
node:2d6ca3c1-bf7b-48a6-b2d1-0e19019d49a5,UNEXPECTED CHEMICAL REACTION,INJURY_TYPE
node:36f8a37b-d8c3-43e0-bd73-5d95df854b14,INCIDENT 718993 - MTC – MIDOR REFINERY EXPANSION PROJECT – EGYPT – ALEXANDRIA – 09-06-2021,INCIDENT_TYPE
node:7b66aa40-7e81-4627-ba1f-45e7dcc5c923,WORKER,ORGANIZATION
node:5a845fff-7c73-4eb0-8dba-1c368696e5de,GRINDER,EQUIPMENT
node:1263fb23-5c84-4b6c-bb2f-cf6b23af6645,CRANE,EQUIPMENT
node:b7b78c95-abd4-4ea2-8d95-afe7216001ca,STEEL WIRE,EQUIPMENT
node:d19308d6-6c14-4d59-8dc7-175e9b3fc3d2,HELIOPOLIS FACILITY,LOCATION
node:a4ca7f36-5654-45d1-8585-8e66c57f4b8a,MIDDLE EAST OIL REFINERY - MIDOR,CLIENT
node:05da29ea-58eb-4852-bace-9d993c54f3a6,CONSTRUCTION,WORK_PROCESS
node:4be4332d-e280-4d48-9ba2-78276d131eea,2021-06-10,DATE
node:7cf21854-a245-4b91-863e-5a6e1c80e2f7,EMIA - TPIT - ITALY - ROME,OPERATING_CENTER
node:61cf6b98-483c-4c5d-a749-fdfec72e3bae,INCIDENT 718993 - MIDDLE EAST OIL REFINERY - MIDOR,
node:7987d8ed-4c96-4148-b5e0-9e5d6661f6fc,CLIENT,
node:352e778d-64ef-482f-b0cc-f3cbc62d4e63,INCIDENT 718993 - CONSTRUCTION,
node:88b0b8fb-0b1d-400a-896d-0b9fe909488b,WORK_PROCESS,
node:f5d8842c-5aec-428c-b6d6-fb64837982a3,DATE,
node:e1ce9beb-40dc-49fb-b39c-b51f0f73778b,OPERATING_CENTER,
node:3472bbe2-a1a3-4867-9091-75bfd2c97b7b,INCIDENT 687674 - NEAR MISS – SHELL POWERNAP - SHAWCOR CHANNELVIEW,INCIDENT_TYPE
node:e4b59316-9122-4953-857c-3ec3c27a8b78,"TU INC, CHANNELVIEW, USA, NORTH AMERICA",LOCATION
node:d7eca1d8-7e2a-4f8c-83ba-24d3f40962a0,SHELL,CLIENT
node:fe53e7dd-2f65-42ff-82dc-a754dc3905ea,8/10/2020,DATE
node:2f5e69cd-7653-4799-9997-83b5f691f907,NEAR MISS 29775 - SPOOLS ROLLED OFF TRUCK,INCIDENT_TYPE
node:46992c8c-b5e5-4a10-aec0-41d74e67742e,ODESSA SERVICE BASE,LOCATION
node:8a4c95f0-47d6-4974-a83d-ddd7a758b8aa,2025-07-10,DATE
node:170248f5-543c-4b0f-9387-0d7010461ad5,MATERIAL HANDLER,
node:30561d5a-4ff3-4069-892e-6b94676725c5,SPOOLS,
node:92eca344-5ca0-4942-b007-a256391ec41f,"NEAR MISS 587634 - NEARMISS_SMOKE OBSERVED IN UPS ROOM WHILE WELDING OUTSIDE CONTROL ROOM BUILDING_14 MAY 2018, 2035HRS",INCIDENT_TYPE
node:0f0c9788-34a4-4d5d-a29f-54ed8325f880,UPS ROOM,LOCATION
node:d958e198-7700-4cb5-b756-dafafc7521d5,"14 MAY 2018, 2035HRS",DATE
node:920190cd-223c-48f0-8ff8-fe4f949a4e69,WELDING TEAM,ORGANIZATION
node:33917f84-6217-47a6-90b5-ecb858ba954f,STEEL CHAIN,EQUIPMENT
node:8747bed8-2b76-4bc5-8522-1dc71f9628f7,FORMAN,ORGANIZATION
node:d33fd54d-4b70-493e-9277-320253b7277f,DUCT GRIPPLE WIRE,EQUIPMENT
node:07ff5956-2502-409e-afcc-4d051d188a30,9KG CO2 FIRE EXTINGUISHER,EQUIPMENT
node:9a9b819d-f52d-4e49-8bd3-b33bf9a03f50,"UNKNOWN, SANZULE, GHANA, AFRICA",LOCATION
node:73d065e7-1424-4e07-8bc1-c2e720e6f04a,ENI GHANA,ORGANIZATION
node:7279c78c-f549-4263-8235-5e67b1971f33,5/18/2018,DATE
node:cecf88f5-52a9-4ed7-93f9-cf7553cdc794,070137C003 - 0902 GHANA OCTP DEVELOPMENT PROJECT ORF,PROJECT
node:c490ff96-eaab-4b5a-9f87-2404dded8e0d,BASIC ORGANIZATIONAL - PLANNING AND COORDINATION OF WORKS,CASE_CATEGORIZATION
node:059ba37a-69fa-4aa9-a354-9ee67c632f7a,NO PERSONAL INJURY OR PROPERTY DAMAGE OCCURRED,IMPACT_TYPE
node:93e0f80b-23d1-4e71-8e90-e85f7d1a02b5,NEAR MISS 530443 - NON TECHNIP OWNED BAG DROPPED FROM HELICOPTER,INCIDENT_TYPE
node:7bb2ecf2-73cc-43fe-87f3-d54dd0255dac,8LBS BAG,EQUIPMENT
node:69286ad0-85d7-49df-8158-6bc510cf3463,APPROXIMATELY 1130HRS,DATE
node:3f1d0211-3c51-481d-86cd-e666e8b10252,UNKNOWN LOCATION,LOCATION
node:0193c9f7-6282-4361-a8e0-e5bbb0b6437f,BP TRINIDAD & TOBAGO LLC,ORGANIZATION
node:dad7ffd6-5fbe-459e-8a4a-c959fb68dfb7,OFFSHORE INSTALLATION,LOCATION
node:2a2747f0-7122-4730-adbb-7fa0f99a3499,MAR 13 2017,DATE
node:33f901ba-5f07-464d-b84f-91cdb7c80afb,REGION NORTH AMERICA - TPUSA - USA - HOUSTON,ORGANIZATION
node:93d0b08f-b503-4713-a6b3-fb7ad61c2c67,MECHANICAL - UNCONTROLLED MOVING OBJECTS/ PARTS (STRUCK BY OTHER THAN MACHINE PARTS AND DROPPED OBJECTS),INCIDENT_TYPE
node:d2327617-f0ad-45e9-bc3a-64e27adaf97a,1. FIRST AID CARE,INJURY_TYPE
node:423e46c9-b5af-4abf-8fd8-6e14713a41b8,INCIDENT 733081 - RWC – MIDOR REFINERY EXPANSION PROJECT – EGYPT – ALEXANDRIA – 12-10-2021,INCIDENT_TYPE
node:e437f50c-d2c9-4330-9f79-35c2222af83d,SCAFFOLDER,EQUIPMENT
node:c48cac20-47a6-407a-824e-e521f8d45709,PTJ,ORGANIZATION
node:24743930-944a-4162-9669-0357fa885f82,FINGER,BODY_PART
node:01e05484-b4af-400a-a745-bf9a1f95b31d,ZOBSOLETE - HELIOPOLIS FACILITY,LOCATION
node:06e95ade-1d92-496a-8fee-7d7a6e9b2d86,MIDDLE EAST OIL REFINERY (MIDOR),CLIENT
node:97dd5a3d-d727-49f9-85b6-4096dc2d2f50,10-10-12-2021,DATE
node:5fd3f7e8-d07d-4ec0-b40b-78ca8a01bfb3,10/27/2021,DATE
node:85fa884f-fe38-4bef-8d22-22ec23b787a2,ACCIDENT 51144 - ENVIRONMENTAL SPILL - CHEVRON BLIND FAITH 2 - BOA SUB C - HYDRAULIC HOT-STAB DISCHARGED 4ML TELLUS22,INCIDENT_TYPE
node:3b044b0c-df8d-44e3-8335-ed14ab340aee,17D HYDRAULIC HOT-STAB,EQUIPMENT
node:f48f6d48-29af-42a6-9001-22e0d2510b2a,TELLUS 22,SUBSTANCE
node:f913c70d-bd60-4d2e-b7dc-5389aab671c6,UNKNOWN,LOCATION
node:613fafb2-fc9d-4f95-aeb3-3b6f1620c117,CHEVRON USA INC,ORGANIZATION
node:098d85ac-27e8-4096-a3e4-31ddc5e435c9,"HOUSTON, USA, NORTH AMERICA",LOCATION
node:54870b5c-5da7-4658-b595-377e9d16affc,10/6/2016,DATE
node:a0e5ebdf-5278-4712-9f6a-6f50805a4792,ACCIDENT 1509 - HYDRAULIC OIL LEAK ON SOIL,INCIDENT_TYPE
node:736bef49-4d42-4858-b287-b6853ffc69b7,SOUTH/WEST SIDE - INBOUND,LOCATION
node:eeda2b7a-ad91-46f9-9027-f69d24ca7694,0.5 L,VOLUME
node:dfb707fd-d861-4cba-bb57-aec775d3b923,ACU SPOOLBASE,LOCATION
node:e7f2cd95-6a9e-4513-b2ff-b25fcb254899,2022-04-28,DATE
node:cc23b3c9-a567-4490-a40e-4ef706748185,INCIDENT 643933 - NEF GAIN PIPE BREAK DURING CUTTING,INCIDENT_TYPE
node:04da5a6d-861d-4041-9f3f-21952fd2efbb,NEF GAIN PIPE,EQUIPMENT
node:1fa915e2-a5ee-4586-9b21-276e2083fb26,OPERATOR,ORGANIZATION
node:bf7a32c1-afd7-44cf-88d8-e26023f073b9,"LE TRAIT, FRANCE",LOCATION
node:69290286-db65-4d24-b480-7970abc4a18b,2019-07-18,DATE
node:373a1f88-0a1a-4393-8014-9c8aea21f02b,NEAR MISS 9190 - NEAR MISS ON DEEP DISCOVERER,INCIDENT_TYPE
node:28baa538-e2b7-41a3-ae91-8c770251bde8,ITHACA ENERGY (UK) LIMITED,ORGANIZATION
node:57c9ab12-f08b-41a7-b292-91d687b755e1,"DEEP DISCOVERER, ABERDEEN, UK, EUROPE, TECHNIPFMC",LOCATION
node:6fb7c92a-5065-47c1-9b0e-500e7ad5088f,2022-07-16,DATE
node:9a98fdfd-b892-48c5-90ac-9979968751d8,DAMAGE - FINANCIAL IMPACT,IMPACT_TYPE
node:7b7f4cc8-cb9c-42d9-bf7c-f8c59860e212,BELL MAIN UMBILICAL,EQUIPMENT
node:92e9c575-14d8-4409-9739-8f82392dd274,PORT BELL,EQUIPMENT
node:e3330797-ec6e-4097-a0df-39b8676c5b6d,LARS OPERATOR,ORGANIZATION
node:4d612c7c-cbd4-45ef-9ab7-adf8fd156c4a,STANDBY DIVER,ORGANIZATION
node:e4f53140-54b4-436a-aa20-a0ec85c683cf,ON-SHIFT DIVE SUPERVISOR,ORGANIZATION
node:4ea6c29c-2442-4dc9-8052-88a09d7077e3,"SOCS, OCM, CHIEF ENGINEER AND DIVE TECH SUPERVISOR",ORGANIZATION
node:49da9dd1-12d2-49f5-8c03-23ba01fac3df,"VESSEL HSEA, THE VESSEL OMT AND TECHNICAL AUTHORITIES",ORGANIZATION
node:b4f318e8-4f2a-48da-8ff1-642f5015e269,INVESTIGATE POTENTIAL UPGRADES TO THE SYSTEM TO IDENTIFY POTENTIAL ENHANCED ENGINEERING CONTROLS,TASK
node:f5f743d8-c35e-4364-8b07-313827009961,"TIME OUT FOR SAFETY IS TO BE HELD BY THE SENIOR OFFSHORE CONSTRUCTION SUPERVISOR COVERING THE EVENT, DISCUSSING THE PREVENTATIVE MEASURES.",TASK
node:9a37450c-230b-4c93-bb1c-e2f74451f6c8,"MEETING TO BE CHAIRED BY THE VESSEL HSEA, THE VESSEL OMT AND TECHNICAL AUTHORITIES ARE TO REVIEW THE FACTS OF THE CASE AND AGREE UPON THE CATEGORIZATION AND THE LOSS POTENTIAL.",TASK
node:aef6b479-11d5-4e67-8837-ec4a18781d65,NCR (NON-CONFORMITY REPORT) 11140,TASK
node:887a8b33-3a3b-4553-bee2-66c5eece64ec,NO RISK TO THE DIVERS IN THE BELL,FINDINGS
node:2026107e-5d79-4b3b-b47c-8561ceead739,REDUNDANCY BUILT INTO THE SYSTEM TO ACCOMMODATE FOR THIS.,FINDINGS
node:5201b7cf-fdcc-4dac-aeca-a81d213bcfa0,"NEAR MISS 082694C001 - ITHACA, CAPTAIN - DEEP DISCOVERER - 16 JULY 2022",INCIDENT_TYPE
node:0842f2b3-f918-4041-b1d4-2487a98fad26,DEEP DISCOVERER,LOCATION
node:be256dbe-18cd-4e00-8f04-85dadb25ac40,TUK - UK - ABERDEEN (UKBU),OPERATING_CENTER
node:1836da00-eab6-41c9-9684-2f2e4cab5fed,ACCIDENT 612325 - HYDRAULIC FLUID LEAK FROM BOOSTER PUMP MODIFICATION,INCIDENT_TYPE
node:45bdc8e0-bfb6-4c0c-9f4d-be9f9bceffb5,HYDRAULIC FLUID,EQUIPMENT
node:819c31e1-a123-45cf-a818-96271dc6e229,GREMP CAMPUS (GENERATION PARK),LOCATION
node:1dbdd891-10a6-4e0c-979d-1f383d33abcc,2018-10-26,DATE
node:8eb7de26-fe9d-499a-b052-1bf043db21ca,NEAR MISS 551429 - NM - 064081C002 - MELLITAH BAHR ESSALAM PHASE II EPCI - ICPO - VEHICLE MOVEMENT - MMH MALTA - 06/09/2017,INCIDENT_TYPE
node:38b0f4ff-4c93-4cb9-a732-32487fcd3a97,PIPE OFFLOADING OPERATIONS,TASK
node:73217d93-a13e-4b4e-898e-7ad307540cb9,DRIVER,EMPLOYEE
node:141e4d05-4e86-49d3-b5cd-76533cd9e7f2,LIFT SUPERVISOR,EMPLOYEE
node:18de92fe-891d-4548-ae2b-2a9c597bcd15,"MMH BASE IN VALLETTA, MALTA",LOCATION
node:49226d86-fa3b-4721-9e70-953c143ac1ff,2017-06-09,DATE
node:b8c72aa5-e9ad-4025-9263-05fc83faa14a,INCORRECT AND INADEQUATE SUPERVISION,TASK
node:29e4da89-cbcb-4458-9f94-457a5611acfe,ENHANCED COMMUNICATIONS AND SUPERVISION,TASK
node:57411f30-d714-4922-a4e6-780cbaa758d8,FULL ANALYSIS OF THIS INCIDENT LESSONS LEARNED,TASK
node:dc08d80c-eee6-4905-8cf5-0930c5abd418,UPDATE - 04/10/2017,DATE
node:7afc0b34-7636-44c5-bacf-8234fea70d65,PROJECT HSES TEAM,EMPLOYEE
node:089af9c5-ea42-44dc-8213-b5327f51f9a6,TBT AND SAFETY MEETING PROCESS CONDUCTED ON SITE,TASK
node:34dfdfdd-ac25-4c95-8ca8-2ca7f40a2261,ENCOURAGE PERSONNEL TO REPLY THE PROCESS FOR CONFIRMATION OF FULL UNDERSTANDING,TASK
node:3762e230-358a-43cb-b7ee-b5006b867077,DRIVERS WERE TO REMAIN BY THE VEHICLES AND DO NOTHING WITHOUT FULL INSTRUCTION AND AGREEMENT WITH THE TASK SUPERVISOR AND BANKSMAN,TASK
node:ddc66fa8-5785-4be8-aa9b-23628f1241fc,NEAR MISS - 064081C002 - VEHICLE MOVEMENT INCIDENT AT MMH MALTA,INCIDENT_TYPE
node:91408bcd-a934-47ba-b331-4c16e5376be5,UNKNOWN VALLETTA MALTA,LOCATION
node:a1c9c830-6f6a-40e5-9088-3eb244420c0a,MELLITAH OIL & GAS B.V. LIBYAN BRANCH,ORGANIZATION
node:2350c5c7-4b79-4ea7-babd-f4cf70431139,064081C002 - MELLITAH BAHR ESSALAM PHASE II,PROJECT
node:fa8a0cf8-2fae-4886-88b2-47f5eabd0ef7,9/6/2017,DATE
node:39d5611b-9fcb-406a-b97f-a8a856f0410c,ACCIDENT 22192 - RESTRICTED WORK CASE - GUYANA SERVICE BASE - 2ND JULY 2024 - SOFT TISSUE INJURY TO RT. ANKLE,INCIDENT_TYPE
node:0eb6977a-7fa3-4471-8043-e075f5184bea,RIGHT ANKLE,BODY_PART
node:e7f92734-273d-48f0-bb2b-eec8aa3754a0,"ATLANTIC MARINE SUPPLIES, INC.",ORGANIZATION
node:5b690b79-eaaf-40b5-9853-8ae2d376ae45,"GUYANA SERVICE BASE, GEORGETOWN, GUYANA, SOUTH AMERICA, TECHNIPFMC",LOCATION
node:089a97c1-6110-4124-ba2b-b8a02d06cfe2,BLAST SHIELD,EQUIPMENT
node:fb065304-efde-4b1d-b631-194576c917fe,VESSEL / YARDS-YARDS,WORK_PROCESS
node:8c814a53-6267-49d9-bb1f-9b4aff6bb50d,2024-07-02,DATE
node:372c8506-a2b1-4975-92d3-4feca84ececc,SUBSEA,GENERAL_BUSINESS_UNIT
node:a8115ed1-d50a-4f81-a309-d8a272fd7163,SERVICES,SPECIFIC_BUSINESS_UNIT
node:d2ae0ed8-1dcb-40d4-a2d7-70cd7cc6b3dc,INCIDENT 714129 - NM - FLEXIBRAS A?U IMPACTO DE EQUIPEMENTO (PATROL) EM ESTRUTURA,INCIDENT_TYPE
node:dfe46fe4-9bf1-43a5-bc3f-7cedd5ca3707,GARMONE,ORGANIZATION
node:8541ced6-1683-499b-92de-7208261b8453,TECHNIPFMC,ORGANIZATION
node:64ef8481-3960-47b9-8880-c7f47becfa06,"FLEXIBRAS, ACU, BRAZIL, SOUTH AMERICA",LOCATION
node:b7ece9b5-4387-40fd-88c5-9a56b1042d9b,2021-04-29,DATE
node:3f5f72e1-76ca-4d98-bbbd-4f3b9af910d2,MOTOR LEVELER,
node:9e52d203-1e8c-4714-a638-2c192051785d,GALP?,EQUIPMENT
node:61b267fc-1865-4678-9280-5fd491786330,FINANCIAL IMPACT - 2. MINOR IMPACT ON ENTITY/ASSET FIGURES,IMPACT_TYPE
node:cc1d5373-83af-41e5-99c7-95cf01afd3a7,MECHANICAL - UNPROTECTED/UNGUARDED MOVING MACHINE PARTS (STRUCK BY/CAUGHT BY ),CASE_CATEGORIZATION
node:c12deb8c-e53b-469d-a86f-f7bfbfee73f0,NM - FLEXIBRAS A?U IMPACT ON STRUCTURE,INCIDENT_TYPE
node:b1a79e30-936c-4c37-b0e9-66dbf11a4013,EQUIPMENT (PATROL),EQUIPMENT
node:d30fdcab-3f3d-4e3b-ad1b-74db8a7dd9d7,"INCIDENT 669132 - NEAR MISS - SHELL PERDIDO - GREMP CAMPUS - S05 CDM - HPU AREA - FEBRUARY 3, 2020 - VISUAL INDICATOR FOR AIR FILTER HOUSING FAILED UNDER SHOP AIR PRESSURE",INCIDENT_TYPE
node:23634f4b-1117-45be-a33b-68235130d8bf,TECHNICIAN,ORGANIZATION
node:780e64c7-2ecb-4185-9502-0992807e99e9,HPU,EQUIPMENT
node:9cc86d16-77fa-4116-a816-53fd88df7649,"GREMP CAMPUS (GENERATION PARK), HOUSTON, USA, NORTH AMERICA",LOCATION
node:d923db9c-668c-48a9-840e-5aaf98c8ee9a,SHELL OFFSHORE INC.,CLIENT
node:0bd9c8e6-7032-4c4d-9b3c-896736722651,"FEBRUARY 3, 2020",DATE
node:b623d370-c7dc-4cac-afcb-fb1380f3e8c6,NEAR MISS - SHELL PERDIDO - GREMP CAMPUS,INCIDENT_TYPE
node:54e34423-cd4f-4661-915f-c426357892dc,2020-02-03,DATE
node:0a3bbb39-e005-4838-a0b0-a5c87d2c1f64,NAM - FMCSUBSEASERV - USA - HOUSTON,ORGANIZATION
node:5e0166d3-92fd-4d89-8a64-6e57a9c5189c,ACCIDENT 14291 - FIRST AID TREATMENT - PRIMEIROS SOCORROS - MERO 1 - F2 - 0077524C032 - DEEP STAR,INCIDENT_TYPE
node:1ea2cd30-708c-4307-b9f7-7b53af5e7e0c,TORQUE TOOL,EQUIPMENT
node:0b24a5a2-60fe-410b-985e-ef8e54f65edb,BENCH,LOCATION
node:29eb59ac-e42d-4709-b8dc-07d0a8467760,DEEP STAR,ORGANIZATION
node:3ca8949c-4c2e-407a-9eaf-26c57abe0fe4,MERO 1 FIELD,LOCATION
node:eff3f587-b564-4304-b8ea-e1081f1e77e1,AFFECTED,
node:0bb4e6ae-a537-44f0-9760-8a47fdc4710c,ACCIDENT - ROV TEAM MEMBER INJURED DURING TOOL HANDLING,INCIDENT_TYPE
node:868603e1-ff99-4905-b104-318cb61808cc,30 KG TOOL,EQUIPMENT
node:74c4875b-b541-4769-b2fb-d08d657dbf8f,BANCADA,LOCATION
node:06780cdd-4e4d-4809-982d-cac795b75f3c,DEEP STAR (PLSV2),LOCATION
node:ae3a1cc6-d9ce-43e4-8eaa-8d8a73f978a4,PETROBRAS,CLIENT
node:f0b27024-a3c0-4a2d-91f3-ed31b2cf88ec,"APRIL 19, 2023",DATE
node:785a350f-99be-42b8-b816-2543bd09e18a,FIRST AID TREATMENT - PRIMEIROS SOCORROS - MERO 1 - F2 - 0077524C032,INCIDENT_TYPE
node:d105f281-2ddd-4a01-8aa6-c70c3a60adc0,"ABERDEEN, UK, EUROPE",LOCATION
node:bd920b14-6ca4-4d43-9182-26da10f8a408,CONSTRUCTION - INSTALLATION-CONSTRUCTION,WORK_PROCESS
node:64ea40a0-26ec-41ae-9fab-ffdb6bc93a9d,4/19/2023,DATE
node:f7f7b6d5-c338-41fb-a5f5-ae08731eea3f,TPBRASIL - BRAZIL - RIO DE JANEIRO (REGION BZ),OPERATING_CENTER
node:79db0308-1914-48d0-995a-c17abf60e332,ACCIDENT 15218 - MINIMAL ENVIRONMENTAL ACCIDENT - AU SPOOLBASE - DIESEL OIL LEAK,INCIDENT_TYPE
node:c762c644-d95e-428e-8af8-7d486af7fc83,DIESEL OIL,EQUIPMENT
node:39ecb514-3c76-403a-a6b7-6dfe8a2d1169,"AU SPOOLBASE, AU, BRAZIL, SOUTH AMERICA, TECHNIPFMC",LOCATION
node:a78a9d9f-0529-43fd-b5ff-b65892cb11af,6/14/2023,DATE
node:1d25f370-a457-4eed-a10b-3da7c817b59b,NEAR MISS 507557 - HYCO AIR PRODUCTS COCHIN 8/3/2016 WELDING CABLE CLAMP (HOLDER) GOT HEATED UP AND SMOKE,INCIDENT_TYPE
node:b0bf4d3b-7bc6-4071-8daf-abf9a6889647,HYCO AIR PRODUCTS,ORGANIZATION
node:b153c81e-3ce5-4647-8dec-d540cc7daa71,9/5/2016,DATE
node:1fd099c0-7ed0-4bf5-bf22-4c1950aa3fb6,WELDING CABLE CLAMP (HOLDER),
node:27df216f-805f-4ceb-9db9-9dacb2548b2e,NEAR MISS_034135C002 - HYCO AIR PRODUCTS COCHIN 8/3/2016 WELDING CABLE CLAMP (HOLDER) GOT HEATED UP AND SMOKE,INCIDENT_TYPE
node:6bc61c84-c771-4f34-a6db-a088365143e5,INDIA,LOCATION
node:2b9cfd20-b5f9-4657-8862-e96c9f06c9a1,NEAR MISS 22578 - HOT WATER SPILLED ON EMPLOYEE RIGHT HAND,INCIDENT_TYPE
node:cceb6de2-99ae-4130-be38-f93153b289ac,HOUSEKEEPING PERSONNEL,ORGANIZATION
node:cdfd5eeb-14bb-457c-96a0-997588dac696,TEA MACHINE,EQUIPMENT
node:d2f0dfac-de3d-45ce-9e1c-4d6a55b21bf4,HOT WATER,INJURY_TYPE
node:c7db3961-7985-46ee-b774-7b10fd52af79,RIGHT HAND,BODY_PART
node:c5dcbd8b-3063-4f08-875c-3fc48276c3de,7/26/2024,DATE
node:0fd6d344-2427-4ad0-aa66-0a4837aa139e,INCIDENT 695158 - ENVIRONMENTAL INCIDENT OFFICE PARIS (NEWSIDE),INCIDENT_TYPE
node:abb06c7a-e5f1-48ce-bb67-fe4909b953f0,N2 HEAT PUMP,EQUIPMENT
node:fbd19eeb-6d83-4cce-9fc0-e2c639c67d7d,"UNKNOWN, LA GARENNE-COLOMBES, FRANCE, EUROPE",LOCATION
node:e4386695-6b29-4916-8c64-f6fd86bb739b,TECHNIP ENERGIES FRANCE PARIS,ORGANIZATION
node:d68ba805-5b46-4383-8515-4dbe47e79fd8,10/20/2020,DATE
node:19ecbf68-9cb7-484b-bc18-1d77c358d06a,INCIDENT 731525 - NM - CLADTEK - FALL FROM ROLLING BRIDGE SUPPORT,INCIDENT_TYPE
node:52f37f50-f85a-442d-8aa5-7da00ba4cf82,ROLLING BRIDGE 01,EQUIPMENT
node:a483f513-164e-4ae9-aec8-0503be9cc441,L FOOT OF FLAT CABLE SUPPORT,EQUIPMENT
node:706c7264-8960-44b4-be2d-943a6a5ad077,"RIO DE JANEIRO, BRAZIL",LOCATION
node:d105f294-b70b-4f41-acd6-bfbea6692d9b,2021-10-08,DATE
node:5e53f01f-6413-473c-ae64-9173e43f46d8,ACCIDENT 13467 - SPRAINED LEFT ANKLE DUE TO STEPPING ON EQUIPMENT IN THE BED OF WORK TRUCK,INCIDENT_TYPE
node:6e02806b-9389-4909-b842-e412f61370b1,SPRAINED LEFT ANKLE,INJURY_TYPE
node:2819abdc-266e-4528-8080-57c7e5e2853e,CIUDAD DEL CARMEN SERVICE BASE,LOCATION
node:81b9b965-0a9a-41d2-bf37-089b2859a516,2023-02-16,DATE
node:0d35b4cc-5b1c-4fcb-9e28-6bfc7384523d,EQUIPMENT,
node:fe061eda-9bde-4481-9874-b289bb602fa2,NEAR MISS 616617 - MOBILE SCAFFOLDING TOPPLED,INCIDENT_TYPE
node:2dd7a110-31ac-4fae-a1f4-b84c3aa53f14,MOBILE SCAFFOLDING,EQUIPMENT
node:2425f601-c443-4acb-b26a-949223bf690b,ABU DHABI SERVICE BASE,LOCATION
node:f7a44641-655b-44f4-aa62-84e450cba2b9,2018-11-25,DATE
node:0c3441f0-6fe7-468d-a286-655c2444d29d,NEAR MISS 523499 - TILTED MANLIFT,INCIDENT_TYPE
node:c8b3ce12-b1c0-470a-8ef9-11c38c26b402,REGA JV MANLIFT OPERATOR,ORGANIZATION
node:9509f499-cf6f-4f22-b819-9c018217e292,YAMAL LNG PROJECT - SABETTA,LOCATION
