id_l,id_r,type,title_l,title_r,score,nums_l,nums_r,num_jaccard,block_key,weak_match
954c1e25-46fc-43b4-8d58-6f2640b59b2e,156bff14-0bbc-4558-85bd-33dd8026fb44,EQUIPMENT,DEEP-C DREDGER (SD-044),DEEP-C DREDGER (SD-089),0.9047619047619048,044,089,0.0,EQUIPMENT|DEEP|5,False
cb5733c8-6834-46c5-917f-e434282d68d8,7bf5937c-d2df-42f8-bddf-04292a74c51c,EQUIPMENT,DEEP-C DREDGER (SD-023),DEEP-C DREDGER (SD-071),0.9047619047619048,023,071,0.0,EQUIPMENT|DEEP|5,False
8dc03ae3-3b59-43ee-9702-665eeefa5b09,e45e1383-26b6-4a20-91e0-50f14973dc20,EQUIPMENT,DEEP-C DREDGER (SD-046),DEEP-C DREDGER (SD-081),0.9047619047619048,046,081,0.0,EQUIPMENT|DEEP|5,False
a60079d3-da0f-49ac-83bb-d882c5e30b6c,d6862eee-fcff-4903-b0fb-2ec77fed79a3,EQUIPMENT,DEEP-C DREDGER (SD-003),DEEP-C DREDGER (SD-013),0.9523809523809524,003,013,0.0,EQUIPMENT|DEEP|5,False
37a34e53-ee1b-459f-a735-6389fc1a62b1,68c6e520-a96f-4331-b225-e96694885583,ORGANIZATION,FAC - WORKER,FAC WORKER,1.0,,,1.0,ORGANIZATION|FAC|2,True
d490926f-88dd-450b-b0a7-8b95c3716976,2584c082-0598-48f7-aa59-99ee1c619104,EQUIPMENT,COMPANY VEHICLE LD3878,COMPANY VEHICLE LD3876,0.9545454545454546,3878,3876,0.0,EQUIPMENT|COMPANY|5,False
8dc03ae3-3b59-43ee-9702-665eeefa5b09,022f3a0f-c02a-4808-803e-d5738fd9112e,EQUIPMENT,DEEP-C DREDGER (SD-046),DEEP-C DREDGER (SD-083),0.9047619047619048,046,083,0.0,EQUIPMENT|DEEP|5,False
98d50bf1-d27b-4d2f-b943-4e49b25a07cc,3b110d55-d08d-42dd-930f-d7b9695a1954,EQUIPMENT,DEEP-C DREDGER (SD-064),DEEP-C DREDGER (SD-066),0.9523809523809524,064,066,0.0,EQUIPMENT|DEEP|5,False
2ab69161-3a50-437c-b025-42b860588e74,9686eb8d-a388-48e9-83c6-ef12745a8b14,EQUIPMENT,COMPANY VEHICLE LD5522,COMPANY VEHICLE LD5575,0.9090909090909092,5522,5575,0.0,EQUIPMENT|COMPANY|5,False
1f2e2f01-b3ba-4685-8546-b0177626ce25,b9a9ea77-d659-4929-a9cc-a46c3dc5464e,EQUIPMENT,DEEP-C DREDGER (SD-050),DEEP-C DREDGER (SD-120),0.9047619047619048,050,120,0.0,EQUIPMENT|DEEP|5,False
212bf37e-499e-4184-b086-0b38a7aeb445,3f79025d-b779-41af-b65c-ee1aad33d2ad,EQUIPMENT,COMPANY VEHICLE LD3964,COMPANY VEHICLE LD3860,0.9090909090909092,3964,3860,0.0,EQUIPMENT|COMPANY|5,False
dcd39ac5-b9c5-40e0-9d61-5c651af9cda1,a834aba1-c22a-4e98-ac01-7271fbafce1c,EQUIPMENT,COMPANY VEHICLE LD3994,COMPANY VEHICLE LD3954,0.9545454545454546,3994,3954,0.0,EQUIPMENT|COMPANY|5,False
b28674d9-ef4c-49a8-9e3c-7ac616f9c589,1936283c-42fd-4b66-8011-8b3c94d5e9cb,LOCATION,BUILDING,BUILDING A,1.0,,,1.0,LOCATION|BUILDING|2,True
c130e6ab-c222-481c-acfb-6c51cda7ecba,5298353f-afdf-4fc1-a91c-be8e300ba659,EQUIPMENT,DEEP-C DREDGER (SD-008),DEEP-C DREDGER (SD-055),0.9047619047619048,008,055,0.0,EQUIPMENT|DEEP|5,False
b28674d9-ef4c-49a8-9e3c-7ac616f9c589,436b94f0-d6dd-4728-a6b7-47cc4b783c39,LOCATION,BUILDING,BUILDING #3,1.0,,3,0.0,LOCATION|BUILDING|2,False
77c03f97-2da4-4df1-b05b-65c64619bf83,0a356643-6a50-4139-949c-1c68e259f4de,EQUIPMENT,COMPANY VEHICLE LD3739,COMPANY VEHICLE LD3936,0.9090909090909092,3739,3936,0.0,EQUIPMENT|COMPANY|5,False
859c5e16-2d05-4326-8e13-e3764559ef8f,7fc56c32-4362-4a9b-8351-86219b955d63,LOCATION,"UNKNOWN, MANOSQUE, FRANCE, EUROPE","UNKNOWN, UNKNOWN, FRANCE, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7,True
524f8790-a913-4861-b79c-47ebddb48208,99b353bb-1902-4d68-a2fb-a38593addbd6,EQUIPMENT,DEEP-C DREDGER (SD-029),DEEP-C DREDGER (SD-058),0.9047619047619048,029,058,0.0,EQUIPMENT|DEEP|5,False
7e65880f-9f10-4220-9f26-ee675984d3da,dbecae2b-a38b-42b0-a99d-d830d9921b15,EQUIPMENT,DEEP-C DREDGER (SD-012),DEEP-C DREDGER (SD-111),0.9047619047619048,012,111,0.0,EQUIPMENT|DEEP|5,False
8af1b843-eaa8-4567-b40d-9b2f40d3e54c,0fc190fb-80b8-4dd8-be12-aa05fe2c6bea,EQUIPMENT,DEEP-C DREDGER (SD-009),DEEP-C DREDGER (SD-062),0.9047619047619048,009,062,0.0,EQUIPMENT|DEEP|5,False
0186fe08-ad68-445e-bbc2-53e32c987f3f,36035d0a-3008-42cc-bc4a-564e7746be54,EQUIPMENT,COMPANY VEHICLE LD5511,COMPANY VEHICLE LD5506,0.9090909090909092,5511,5506,0.0,EQUIPMENT|COMPANY|5,False
c145f102-7a79-4f15-89e7-7014aa36febf,2db1a3b0-53f5-4557-b4d6-9eff4a9e44e7,EQUIPMENT,COMPANY VEHICLE LD3822,COMPANY VEHICLE LD3843,0.9090909090909092,3822,3843,0.0,EQUIPMENT|COMPANY|5,False
e9172a74-8b5f-4a11-84d1-143c26e0f95f,2a2c9537-149a-43b2-9c5e-67af0e3bdbd1,EQUIPMENT,DEEP-C DREDGER (SD-010),DEEP-C DREDGER (SD-040),0.9523809523809524,010,040,0.0,EQUIPMENT|DEEP|5,False
fd192baf-f830-4c00-ba9d-e7b46cb76293,1537f7a7-82dc-4273-a30a-9da8a1f36506,ORGANIZATION,TECHNICIAN 3,TECHNICIAN (A),0.9166666666666669,3,,0.0,ORGANIZATION|TECHNICIAN|3,False
4d15c2c4-f2ad-40fb-9fc1-9c4641c61cdc,c324db46-cbcf-4546-a023-f1822c532707,EQUIPMENT,DEEP-C DREDGER (SD-004),DEEP-C DREDGER (SD-076),0.9047619047619048,004,076,0.0,EQUIPMENT|DEEP|5,False
0a356643-6a50-4139-949c-1c68e259f4de,e9d7f76a-3631-42d3-bfe3-2d762e5f6fd7,EQUIPMENT,COMPANY VEHICLE LD3936,COMPANY VEHICLE LD3985,0.9090909090909092,3936,3985,0.0,EQUIPMENT|COMPANY|5,False
3be85367-b823-4407-afbf-67b050314352,88de9ac0-f663-4ad6-adc7-a8ceaebad914,EQUIPMENT,COMPANY VEHICLE LD3861,COMPANY VEHICLE LD3785,0.9090909090909092,3861,3785,0.0,EQUIPMENT|COMPANY|5,False
f64c6586-c955-47b4-bd90-1f4d0e15cd88,0fa35bf2-b1ab-466a-8321-96dff713285a,EQUIPMENT,COMPANY VEHICLE LD3966,COMPANY VEHICLE LD3976,0.9545454545454546,3966,3976,0.0,EQUIPMENT|COMPANY|5,False
d01c5194-420d-4f86-afaa-e0b9a5372657,bfbba765-a6d3-40fd-b0f2-8e3ea1e55764,LOCATION,NON TECHNIP OWNED - SCA-NM 07 - 2529 TAP - GREECE/KP 9+500,NON TECHNIP OWNED - SCA-NM(RTA) 20 - 2529 TAP - GREECE/KP 180,0.9056603773584904,07|2529|9|500,20|2529|180,0.1666666666666666,LOCATION|NON|13,False
f45354e8-3e93-475b-af4e-714539a06770,022f3a0f-c02a-4808-803e-d5738fd9112e,EQUIPMENT,DEEP-C DREDGER (SD-068),DEEP-C DREDGER (SD-083),0.9523809523809524,068,083,0.0,EQUIPMENT|DEEP|5,False
df5af68d-60b2-46a4-9cae-38e319fd4d75,4d1d3f50-f72d-4aef-83f7-43e61c5d9318,EQUIPMENT,DEEP-C DREDGER (SD-104),DEEP-C DREDGER (SD-116),0.9047619047619048,104,116,0.0,EQUIPMENT|DEEP|5,False
b98c28da-6ba4-4b23-ae99-be367ad2e6e8,df5af68d-60b2-46a4-9cae-38e319fd4d75,EQUIPMENT,DEEP-C DREDGER (SD-094),DEEP-C DREDGER (SD-104),0.9523809523809524,094,104,0.0,EQUIPMENT|DEEP|5,False
524f8790-a913-4861-b79c-47ebddb48208,156bff14-0bbc-4558-85bd-33dd8026fb44,EQUIPMENT,DEEP-C DREDGER (SD-029),DEEP-C DREDGER (SD-089),0.9523809523809524,029,089,0.0,EQUIPMENT|DEEP|5,False
296d317c-b3bb-456f-a103-1bbd8f79d803,f5387631-82f6-4c4e-a4ef-5fb5966698e1,EQUIPMENT,DEEP-C DREDGER (SD-067),DEEP-C DREDGER (SD-091),0.9047619047619048,067,091,0.0,EQUIPMENT|DEEP|5,False
cd2a9c16-e457-4448-98b4-5d0aa4bc6890,1fb3e43d-ef1c-404c-a9a1-239eb8b10622,EQUIPMENT,COMPANY VEHICLE LD3948,COMPANY VEHICLE LD3724,0.9090909090909092,3948,3724,0.0,EQUIPMENT|COMPANY|5,False
022f3a0f-c02a-4808-803e-d5738fd9112e,3ea9a906-25f5-4546-aa58-89f8bca6d887,EQUIPMENT,DEEP-C DREDGER (SD-083),DEEP-C DREDGER (SD-105),0.9047619047619048,083,105,0.0,EQUIPMENT|DEEP|5,False
95107c93-b442-469d-967b-ec59b10df297,254e2ad0-d67a-41a1-9910-6f016363f356,EQUIPMENT,18 WHEELER,18-WHEELER,1.0,18,18,1.0,EQUIPMENT|18|2,True
f962da10-fe4e-4f19-9573-91d0d41b3dbc,b9a9ea77-d659-4929-a9cc-a46c3dc5464e,EQUIPMENT,DEEP-C DREDGER (SD-078),DEEP-C DREDGER (SD-120),0.9047619047619048,078,120,0.0,EQUIPMENT|DEEP|5,False
8a4428b1-b883-44ee-b7c4-892fe5aad33a,ba78dc23-04de-4832-8ab9-ae554c260285,ORGANIZATION,NON-TEN OWNED,NON TEN OWNED,1.0,,,1.0,ORGANIZATION|NON|3,True
40b768aa-6f6a-4602-b109-fcad8704b2d6,646130c6-b1f6-4108-a8aa-66f40d3d376d,EQUIPMENT,SIDE BOOM,SIDE BOOMS,0.9473684210526316,,,1.0,EQUIPMENT|SIDE|2,False
a61e95f6-ef95-4fca-aa34-39a16f1721bf,c576b631-d15e-466a-b540-5d5ccda3b1ad,EQUIPMENT,SIDE PANELS,SIDE PANEL,0.9523809523809524,,,1.0,EQUIPMENT|SIDE|2,True
a39fd497-be81-46d2-aff4-08294a09a5aa,4d89a54d-5ddc-4eda-a282-9106c4033000,LOCATION,BUILDING 1,BUILDING 71,0.9523809523809524,1,71,0.0,LOCATION|BUILDING|2,False
7bf5937c-d2df-42f8-bddf-04292a74c51c,b9a9ea77-d659-4929-a9cc-a46c3dc5464e,EQUIPMENT,DEEP-C DREDGER (SD-071),DEEP-C DREDGER (SD-120),0.9047619047619048,071,120,0.0,EQUIPMENT|DEEP|5,False
a7e247b2-6794-4f5a-ab7c-0f77ac57249f,1bc5551e-7d67-439b-b2fd-121cdcdca48f,EQUIPMENT,DEEP-C DREDGER (SD-026),DEEP-C DREDGER (SD-109),0.9047619047619048,026,109,0.0,EQUIPMENT|DEEP|5,False
8af1b843-eaa8-4567-b40d-9b2f40d3e54c,2a2c9537-149a-43b2-9c5e-67af0e3bdbd1,EQUIPMENT,DEEP-C DREDGER (SD-009),DEEP-C DREDGER (SD-040),0.9523809523809524,009,040,0.0,EQUIPMENT|DEEP|5,False
72f96e17-3723-4e92-9606-abffd338b9fa,02a3842b-b578-4915-9688-24577ce88b32,LOCATION,"UNKNOWN, UNKNOWN","UNKNOWN, DAHEJ",1.0,,,1.0,LOCATION|UNKNOWN|3,True
022f3a0f-c02a-4808-803e-d5738fd9112e,89443768-7d82-4c60-b21d-a9d41b21bf25,EQUIPMENT,DEEP-C DREDGER (SD-083),DEEP-C DREDGER (SD-113),0.9047619047619048,083,113,0.0,EQUIPMENT|DEEP|5,False
296d317c-b3bb-456f-a103-1bbd8f79d803,d4b817db-0316-49dc-b6cd-5cb4a89ccffd,EQUIPMENT,DEEP-C DREDGER (SD-067),DEEP-C DREDGER (SD-108),0.9047619047619048,067,108,0.0,EQUIPMENT|DEEP|5,False
3a68bd5d-9c78-4bc9-b95b-48f3513c95e9,81397d8d-40d5-4ffe-a151-289abac3e74a,ORGANIZATION,SUBCONTRACTOR PROJECT MANAGER,SUBCONTRACTOR'S PROJECT MANAGER,1.0,,,1.0,ORGANIZATION|SUBCONTRACTOR|7,True
32fde475-035b-4df2-981b-dfec7025c5ec,31ddfe68-78c2-46b4-a00a-ec0f687abd28,EQUIPMENT,SHELL TELLUS 46 OIL,SHELL TELLUS 32 OIL,0.9142857142857144,46,32,0.0,EQUIPMENT|SHELL|4,False
8ed95cd5-2718-4606-b414-384a6e1bedce,aa71df3e-e16e-4554-bf91-73838685233e,EQUIPMENT,DEEP-C DREDGER (SD-088),DEEP-C DREDGER (SD-097),0.9047619047619048,088,097,0.0,EQUIPMENT|DEEP|5,False
e9172a74-8b5f-4a11-84d1-143c26e0f95f,b9a9ea77-d659-4929-a9cc-a46c3dc5464e,EQUIPMENT,DEEP-C DREDGER (SD-010),DEEP-C DREDGER (SD-120),0.9523809523809524,010,120,0.0,EQUIPMENT|DEEP|5,False
7bf5937c-d2df-42f8-bddf-04292a74c51c,f712154b-eaeb-48a8-a18e-794b7f6c784d,EQUIPMENT,DEEP-C DREDGER (SD-071),DEEP-C DREDGER (SD-087),0.9523809523809524,071,087,0.0,EQUIPMENT|DEEP|5,False
4296ebf9-4eab-4c9b-af9d-704d40db608f,49ebb0df-bcf4-4682-baab-5f6878504a07,EQUIPMENT,COMPANY VEHICLE LD3943,COMPANY VEHICLE LD3814,0.9090909090909092,3943,3814,0.0,EQUIPMENT|COMPANY|5,False
a5be9442-d937-4d1b-8c95-694dbb0e9579,c8ac18ff-6657-480d-9a7d-46e35b50e78d,EQUIPMENT,COMPANY VEHICLE LD3478,COMPANY VEHICLE LD3972,0.9090909090909092,3478,3972,0.0,EQUIPMENT|COMPANY|5,False
386f8249-9e6f-44f4-ad1e-15e756930721,6960a255-59ea-4029-af01-a98447f3b14c,EQUIPMENT,DEEP-C DREDGER (SD-032),DEEP-C DREDGER (SD-041),0.9047619047619048,032,041,0.0,EQUIPMENT|DEEP|5,False
d058c42b-373c-4f97-baa4-446bc6f14273,99b353bb-1902-4d68-a2fb-a38593addbd6,EQUIPMENT,DEEP-C DREDGER (SD-030),DEEP-C DREDGER (SD-058),0.9047619047619048,030,058,0.0,EQUIPMENT|DEEP|5,False
94ab24c3-eab8-4dcd-91de-b4e30833cb84,40fbe868-f022-4e67-b435-1d3b0601a953,EQUIPMENT,LOOSE FITTING,LOOSE FITTINGS,0.9629629629629628,,,1.0,EQUIPMENT|LOOSE|3,True
4d15c2c4-f2ad-40fb-9fc1-9c4641c61cdc,1f2e2f01-b3ba-4685-8546-b0177626ce25,EQUIPMENT,DEEP-C DREDGER (SD-004),DEEP-C DREDGER (SD-050),0.9523809523809524,004,050,0.0,EQUIPMENT|DEEP|5,False
ef763c90-950a-4baf-8c93-2bc6d61d255b,b6358eaf-f391-42b9-8bf0-79d925af831f,EQUIPMENT,DEEP-C DREDGER (SD-047),DEEP-C DREDGER (SD-086),0.9047619047619048,047,086,0.0,EQUIPMENT|DEEP|5,False
524f8790-a913-4861-b79c-47ebddb48208,1ac12523-dd35-4d8b-95cb-b7a18c01abfe,EQUIPMENT,DEEP-C DREDGER (SD-029),DEEP-C DREDGER (SD-042),0.9523809523809524,029,042,0.0,EQUIPMENT|DEEP|5,False
d6862eee-fcff-4903-b0fb-2ec77fed79a3,babb82d4-04fd-46af-a12b-909f6460c746,EQUIPMENT,DEEP-C DREDGER (SD-013),DEEP-C DREDGER (SD-051),0.9523809523809524,013,051,0.0,EQUIPMENT|DEEP|5,False
babb82d4-04fd-46af-a12b-909f6460c746,f712154b-eaeb-48a8-a18e-794b7f6c784d,EQUIPMENT,DEEP-C DREDGER (SD-051),DEEP-C DREDGER (SD-087),0.9047619047619048,051,087,0.0,EQUIPMENT|DEEP|5,False
91f8df7e-a70c-47e1-96d6-9b84e0195a13,2670f357-7ddd-4ffb-ad71-660324028ee2,EQUIPMENT,DEEP-C DREDGER (SD-021),DEEP-C DREDGER (SD-077),0.9047619047619048,021,077,0.0,EQUIPMENT|DEEP|5,False
a22b7b5d-9914-4c01-ac26-5b529efc06c8,2670f357-7ddd-4ffb-ad71-660324028ee2,EQUIPMENT,DEEP-C DREDGER (SD-074),DEEP-C DREDGER (SD-077),0.9523809523809524,074,077,0.0,EQUIPMENT|DEEP|5,False
7cf90ca2-7a75-4f81-bf83-47a6601c4ec7,53a48e84-4c3c-4279-9e96-549e0867f83a,EQUIPMENT,CAROUSEL,CAROUSEL I,1.0,,,1.0,EQUIPMENT|CAROUSEL|2,True
d8e029c0-89eb-4cd8-a5f9-16eddf93d7cc,aa71df3e-e16e-4554-bf91-73838685233e,EQUIPMENT,DEEP-C DREDGER (SD-045),DEEP-C DREDGER (SD-097),0.9047619047619048,045,097,0.0,EQUIPMENT|DEEP|5,False
d8e029c0-89eb-4cd8-a5f9-16eddf93d7cc,99b353bb-1902-4d68-a2fb-a38593addbd6,EQUIPMENT,DEEP-C DREDGER (SD-045),DEEP-C DREDGER (SD-058),0.9523809523809524,045,058,0.0,EQUIPMENT|DEEP|5,False
ef763c90-950a-4baf-8c93-2bc6d61d255b,22a2f2a2-4bc6-4ebe-ba49-93ef38170662,EQUIPMENT,DEEP-C DREDGER (SD-047),DEEP-C DREDGER (SD-092),0.9047619047619048,047,092,0.0,EQUIPMENT|DEEP|5,False
8ed95cd5-2718-4606-b414-384a6e1bedce,156bff14-0bbc-4558-85bd-33dd8026fb44,EQUIPMENT,DEEP-C DREDGER (SD-088),DEEP-C DREDGER (SD-089),0.9523809523809524,088,089,0.0,EQUIPMENT|DEEP|5,False
a596dd62-130e-4fff-9273-57decd24f60f,8d956832-1780-48f3-91bd-18340c191d4c,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-075),0.9047619047619048,034,075,0.0,EQUIPMENT|DEEP|5,False
6d0aa421-fc99-48a1-a8cc-034b9102980f,2660ecce-69dc-4367-9030-da9aa1ac7eff,EQUIPMENT,FORKLIFT,FORKLIFT 1,1.0,,1,0.0,EQUIPMENT|FORKLIFT|2,True
c9a6bc2d-4a42-4e6a-bb7e-15739fd1b599,507e77c7-1032-496a-9e67-fb980c0efb8f,ORGANIZATION,LLC VELESSTROY,"LLC ""VELESSTROY""",1.0,,,1.0,ORGANIZATION|LLC|3,True
1dda77d0-07be-4c92-8237-ca6d7021663b,ea62fb46-18f8-452a-ad26-41ff9f55c6fd,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN LOCATION - CONGO, AFRICA",1.0,,,1.0,LOCATION|UNKNOWN|7,True
1ac12523-dd35-4d8b-95cb-b7a18c01abfe,22a2f2a2-4bc6-4ebe-ba49-93ef38170662,EQUIPMENT,DEEP-C DREDGER (SD-042),DEEP-C DREDGER (SD-092),0.9523809523809524,042,092,0.0,EQUIPMENT|DEEP|5,False
7e65880f-9f10-4220-9f26-ee675984d3da,a7e247b2-6794-4f5a-ab7c-0f77ac57249f,EQUIPMENT,DEEP-C DREDGER (SD-012),DEEP-C DREDGER (SD-026),0.9523809523809524,012,026,0.0,EQUIPMENT|DEEP|5,False
